VisitID,AnonID,FacilityID,VisitTimestamp,DayOfWeek,TimeOfDay,MethodOfEntry,TypeOfAccess,OccupancyAtTime
V00043295,U3F84QY8B,FAC101,2025-03-22 17:15:54,SAT,17:15:54,True,REENT,112
V00043296,ZEPORU2AO,FAC101,2025-03-22 17:16:36,SAT,17:16:36,False,REENT,128
V00043297,PG8EK2TRX,FAC101,2025-03-22 17:17:04,SAT,17:17:04,False,ENTRY,167
V00043298,EJM6H7IFZ,FAC104,2025-03-22 17:17:44,SAT,17:17:44,True,REENT,121
V00043299,ASI1TL4Z1,FAC101,2025-03-22 17:17:51,SAT,17:17:51,True,EXIT,185
V00043300,G9Q8JZYDD,FAC102,2025-03-22 17:18:19,SAT,17:18:19,False,ENTRY,181
V00043301,BWYZH0VB1,FAC103,2025-03-22 17:18:56,SAT,17:18:56,True,REENT,104
V00043302,MZ5GS9G7P,FAC101,2025-03-22 17:19:19,SAT,17:19:19,False,REENT,113
V00043303,UYLE8FPIS,FAC101,2025-03-22 17:19:34,SAT,17:19:34,False,ENTRY,134
V00043304,JP29SCHEY,FAC102,2025-03-22 17:20:11,SAT,17:20:11,True,EXIT,137
V00043305,EQCETZA80,FAC101,2025-03-22 17:20:42,SAT,17:20:42,False,REENT,154
V00043306,AJQYUQ41K,FAC101,2025-03-22 17:21:32,SAT,17:21:32,True,EXIT,131
V00043307,JBQNJ7IOT,FAC101,2025-03-22 17:21:53,SAT,17:21:53,False,REENT,171
V00043308,KO6SNGDZ8,FAC101,2025-03-22 17:22:18,SAT,17:22:18,True,EXIT,150
V00043309,XBGM4E80H,FAC101,2025-03-22 17:22:46,SAT,17:22:46,True,EXIT,179
V00043310,BTZT8NBHE,FAC101,2025-03-22 17:23:21,SAT,17:23:21,True,EXIT,137
V00043311,QAZIXY3LJ,FAC101,2025-03-22 17:23:26,SAT,17:23:26,False,ENTRY,180
V00043312,E3NKGSSWM,FAC101,2025-03-22 17:24:11,SAT,17:24:11,True,EXIT,170
V00043313,BW1XMT41V,FAC101,2025-03-22 17:24:43,SAT,17:24:43,False,REENT,155
V00043314,GMHV2KQQL,FAC101,2025-03-22 17:25:09,SAT,17:25:09,True,REENT,120
V00043315,XLKBKQIV6,FAC101,2025-03-22 17:25:14,SAT,17:25:14,False,REENT,103
V00043316,BZX0EJQSG,FAC101,2025-03-22 17:25:27,SAT,17:25:27,True,EXIT,143
V00043317,MSGW8YSU0,FAC102,2025-03-22 17:25:53,SAT,17:25:53,True,REENT,107
V00043318,TKE9IFJJ6,FAC101,2025-03-22 17:26:31,SAT,17:26:31,False,REENT,181
V00043319,L8NUHD9LA,FAC101,2025-03-22 17:26:51,SAT,17:26:51,True,ENTRY,143
V00043320,V8H5WK25V,FAC101,2025-03-22 17:27:23,SAT,17:27:23,True,ENTRY,159
V00043321,B8452B5ON,FAC103,2025-03-22 17:27:28,SAT,17:27:28,True,REENT,156
V00043322,JEFQA9E15,FAC101,2025-03-22 17:28:03,SAT,17:28:03,True,REENT,110
V00043323,KHCTYRA6A,FAC102,2025-03-22 17:28:42,SAT,17:28:42,False,ENTRY,139
V00043324,QZM0WMWEC,FAC104,2025-03-22 17:29:21,SAT,17:29:21,False,REENT,184
V00043325,GXQ4JX4A0,FAC101,2025-03-22 17:29:41,SAT,17:29:41,True,EXIT,159
V00043326,TSM7NVU4P,FAC101,2025-03-22 17:29:52,SAT,17:29:52,True,EXIT,162
V00043327,UEY4S8FWP,FAC101,2025-03-22 17:30:42,SAT,17:30:42,False,EXIT,187
V00043328,CZ5BAXLLJ,FAC101,2025-03-22 17:31:25,SAT,17:31:25,False,EXIT,144
V00043329,SRI7HXNQY,FAC101,2025-03-22 17:31:57,SAT,17:31:57,True,REENT,111
V00043330,X8GQ5O2UQ,FAC101,2025-03-22 17:32:19,SAT,17:32:19,True,REENT,149
V00043331,LBXET9HGJ,FAC102,2025-03-22 17:32:45,SAT,17:32:45,True,ENTRY,171
V00043332,EW9TJYLNF,FAC101,2025-03-22 17:33:00,SAT,17:33:00,True,REENT,178
V00043333,JP29SCHEY,FAC103,2025-03-22 17:33:31,SAT,17:33:31,False,EXIT,131
V00043334,E3NKGSSWM,FAC101,2025-03-22 17:34:11,SAT,17:34:11,False,REENT,166
V00043335,WJ3N4L522,FAC103,2025-03-22 17:34:56,SAT,17:34:56,False,ENTRY,145
V00043336,N9SWXDL7L,FAC104,2025-03-22 17:35:47,SAT,17:35:47,False,REENT,145
V00043337,M0LKQ7QFQ,FAC101,2025-03-22 17:36:21,SAT,17:36:21,False,ENTRY,133
V00043338,H28UBRNHG,FAC101,2025-03-22 17:36:46,SAT,17:36:46,False,ENTRY,113
V00043339,IKMS16IH9,FAC101,2025-03-22 17:37:17,SAT,17:37:17,False,EXIT,180
V00043340,WRAXXWDTA,FAC102,2025-03-22 17:37:40,SAT,17:37:40,False,EXIT,184
V00043341,GXQ4JX4A0,FAC102,2025-03-22 17:38:02,SAT,17:38:02,False,EXIT,173
V00043342,KYU4DHW7O,FAC101,2025-03-22 17:38:45,SAT,17:38:45,True,ENTRY,139
V00043343,H7IRTWQHU,FAC101,2025-03-22 17:39:20,SAT,17:39:20,True,REENT,120
V00043344,TVOESDBKE,FAC101,2025-03-22 17:39:47,SAT,17:39:47,True,REENT,131
V00043345,IM4K7IZE4,FAC101,2025-03-22 17:40:29,SAT,17:40:29,False,EXIT,153
V00043346,DINY8POZP,FAC101,2025-03-22 17:40:44,SAT,17:40:44,True,EXIT,141
V00043347,PEPGQ9WEP,FAC102,2025-03-22 17:41:20,SAT,17:41:20,False,ENTRY,169
V00043348,V07IDBKSS,FAC101,2025-03-22 17:41:46,SAT,17:41:46,False,EXIT,148
V00043349,UGSDHF3RF,FAC101,2025-03-22 17:42:19,SAT,17:42:19,False,ENTRY,107
V00043350,D5FHK2LLZ,FAC101,2025-03-22 17:42:52,SAT,17:42:52,False,REENT,184
V00043351,U0MX652QO,FAC104,2025-03-22 17:42:58,SAT,17:42:58,False,EXIT,154
V00043352,UMAIHMUT7,FAC104,2025-03-22 17:43:33,SAT,17:43:33,True,EXIT,123
V00043353,VBPNDFGLU,FAC101,2025-03-22 17:43:55,SAT,17:43:55,True,EXIT,188
V00043354,RWII8HUZ6,FAC101,2025-03-22 17:44:43,SAT,17:44:43,False,REENT,148
V00043355,DM2B45K8J,FAC101,2025-03-22 17:45:13,SAT,17:45:13,True,ENTRY,115
V00043356,BWYZH0VB1,FAC104,2025-03-22 17:45:36,SAT,17:45:36,True,ENTRY,119
V00043357,DZ7KKPOIU,FAC101,2025-03-22 17:45:41,SAT,17:45:41,True,REENT,178
V00043358,HI21IMWJS,FAC101,2025-03-22 17:45:54,SAT,17:45:54,True,ENTRY,114
V00043359,WXDJ9DLES,FAC101,2025-03-22 17:46:09,SAT,17:46:09,True,REENT,132
V00043360,OQ00BWJOM,FAC103,2025-03-22 17:46:39,SAT,17:46:39,False,ENTRY,125
V00043361,XTK7E3OEQ,FAC104,2025-03-22 17:47:31,SAT,17:47:31,True,EXIT,151
V00043362,SUGBD96ZE,FAC101,2025-03-22 17:48:18,SAT,17:48:18,True,ENTRY,154
V00043363,GMHV2KQQL,FAC102,2025-03-22 17:49:12,SAT,17:49:12,True,ENTRY,163
V00043364,JPKN5UO2F,FAC101,2025-03-22 17:49:32,SAT,17:49:32,True,REENT,167
V00043365,VWSLV9NYY,FAC101,2025-03-22 17:50:12,SAT,17:50:12,False,REENT,111
V00043366,CJPTLWWJS,FAC103,2025-03-22 17:50:38,SAT,17:50:38,False,ENTRY,130
V00043367,FU7APDO7T,FAC101,2025-03-22 17:50:59,SAT,17:50:59,False,ENTRY,167
V00043368,LWP186J9Q,FAC103,2025-03-22 17:51:28,SAT,17:51:28,False,EXIT,119
V00043369,D3MOEJCB1,FAC102,2025-03-22 17:51:33,SAT,17:51:33,True,EXIT,178
V00043370,QX74GXCOV,FAC102,2025-03-22 17:52:01,SAT,17:52:01,False,EXIT,146
V00043371,M7O7DAGB4,FAC101,2025-03-22 17:52:20,SAT,17:52:20,False,ENTRY,121
V00043372,VFN9Z8W7X,FAC104,2025-03-22 17:53:05,SAT,17:53:05,True,REENT,165
V00043373,DFEVY7P4E,FAC101,2025-03-22 17:53:25,SAT,17:53:25,True,EXIT,171
V00043374,J92GN0XLZ,FAC101,2025-03-22 17:53:55,SAT,17:53:55,False,EXIT,100
V00043375,WAIPIDJB7,FAC101,2025-03-22 17:54:35,SAT,17:54:35,True,EXIT,167
V00043376,DEXORGCBO,FAC101,2025-03-22 17:55:16,SAT,17:55:16,True,ENTRY,145
V00043377,IZEIY09K5,FAC101,2025-03-22 17:55:58,SAT,17:55:58,False,ENTRY,171
V00043378,QE675OYZY,FAC101,2025-03-22 17:56:33,SAT,17:56:33,False,EXIT,131
V00043379,G1T8NGSRQ,FAC101,2025-03-22 17:56:47,SAT,17:56:47,True,EXIT,105
V00043380,SIW1VVH21,FAC104,2025-03-22 17:57:10,SAT,17:57:10,True,REENT,107
V00043381,TTAR0GZIW,FAC101,2025-03-22 17:57:29,SAT,17:57:29,False,ENTRY,187
V00043382,NMLDWEC4R,FAC103,2025-03-22 17:58:17,SAT,17:58:17,True,EXIT,167
V00043383,ROJVT4WAH,FAC104,2025-03-22 17:58:52,SAT,17:58:52,False,EXIT,117
V00043384,M34ZGJB8S,FAC101,2025-03-22 17:59:49,SAT,17:59:49,True,REENT,131
V00043385,IXF1GNNBU,FAC101,2025-03-22 18:00:22,SAT,18:00:22,False,EXIT,108
V00043386,G0G5OIXLS,FAC104,2025-03-22 18:01:00,SAT,18:01:00,True,ENTRY,169
V00043387,Q324UU6IB,FAC101,2025-03-22 18:01:55,SAT,18:01:55,False,ENTRY,116
V00043388,I84AAUYGL,FAC104,2025-03-22 18:02:13,SAT,18:02:13,True,EXIT,114
V00043389,R4WU2BE79,FAC101,2025-03-22 18:02:47,SAT,18:02:47,True,EXIT,104
V00043390,LS96VCSXA,FAC101,2025-03-22 18:03:38,SAT,18:03:38,True,EXIT,152
V00043391,WAIPIDJB7,FAC101,2025-03-22 18:04:17,SAT,18:04:17,True,REENT,158
V00043392,PYNYYPEM9,FAC101,2025-03-22 18:04:51,SAT,18:04:51,True,REENT,187
V00043393,TW4OJ5SAS,FAC102,2025-03-22 18:05:18,SAT,18:05:18,True,REENT,111
V00043394,TW6IBTRT7,FAC101,2025-03-22 18:05:49,SAT,18:05:49,False,ENTRY,157
V00043395,ITOE6ZMCG,FAC103,2025-03-22 18:06:36,SAT,18:06:36,True,REENT,131
V00043396,GLOHCKWOZ,FAC101,2025-03-22 18:06:57,SAT,18:06:57,True,ENTRY,114
V00043397,OWJLZPJD2,FAC101,2025-03-22 18:07:35,SAT,18:07:35,True,ENTRY,175
V00043398,TPZI9PSA8,FAC101,2025-03-22 18:08:20,SAT,18:08:20,True,EXIT,175
V00043399,HMG4QOT82,FAC102,2025-03-22 18:08:49,SAT,18:08:49,False,EXIT,123
V00043400,CTDMPIM54,FAC101,2025-03-22 18:09:07,SAT,18:09:07,True,EXIT,145
V00043401,WQFUDEKQT,FAC103,2025-03-22 18:09:28,SAT,18:09:28,True,ENTRY,100
V00043402,MJ9JVOHZ7,FAC101,2025-03-22 18:10:08,SAT,18:10:08,True,REENT,155
V00043403,IGQMAF1ZJ,FAC101,2025-03-22 18:10:35,SAT,18:10:35,False,ENTRY,113
V00043404,G0PWFY5G0,FAC101,2025-03-22 18:10:40,SAT,18:10:40,True,EXIT,158
V00043405,GTLOHOKNW,FAC101,2025-03-22 18:11:44,SAT,18:11:44,True,REENT,118
V00043406,L96BOSP1H,FAC101,2025-03-22 18:12:18,SAT,18:12:18,False,EXIT,148
V00043407,M09GHW65M,FAC101,2025-03-22 18:12:36,SAT,18:12:36,True,REENT,180
V00043408,ANKCZANK7,FAC101,2025-03-22 18:13:18,SAT,18:13:18,False,REENT,131
V00043409,SP9LC9V0N,FAC101,2025-03-22 18:13:42,SAT,18:13:42,True,REENT,104
V00043410,ZKI3CB5MI,FAC101,2025-03-22 18:14:22,SAT,18:14:22,False,ENTRY,112
V00043411,TXX31X05O,FAC104,2025-03-22 18:14:38,SAT,18:14:38,False,REENT,185
V00043412,TSM7NVU4P,FAC101,2025-03-22 18:14:50,SAT,18:14:50,True,ENTRY,172
V00043413,Z4CB8T4PX,FAC101,2025-03-22 18:15:18,SAT,18:15:18,True,ENTRY,179
V00043414,A6ATQAU19,FAC101,2025-03-22 18:15:47,SAT,18:15:47,False,EXIT,128
V00043415,FOBCNKLG4,FAC101,2025-03-22 18:16:45,SAT,18:16:45,False,ENTRY,181
V00043416,ZO958R60P,FAC104,2025-03-22 18:17:18,SAT,18:17:18,False,EXIT,117
V00043417,QGL9NNV89,FAC101,2025-03-22 18:17:38,SAT,18:17:38,False,EXIT,149
V00043418,J9S6H2IOI,FAC102,2025-03-22 18:18:16,SAT,18:18:16,True,EXIT,119
V00043419,FEISFXG1V,FAC101,2025-03-22 18:18:36,SAT,18:18:36,False,EXIT,145
V00043420,IGQMAF1ZJ,FAC102,2025-03-22 18:19:15,SAT,18:19:15,False,EXIT,111
V00043421,SFV2TPDQG,FAC101,2025-03-22 18:20:14,SAT,18:20:14,True,EXIT,143
V00043422,YDHANAKYZ,FAC101,2025-03-22 18:20:55,SAT,18:20:55,True,REENT,133
V00043423,GZC97UIVM,FAC101,2025-03-22 18:21:27,SAT,18:21:27,True,REENT,118
V00043424,ZXNRBNYXO,FAC102,2025-03-22 18:22:08,SAT,18:22:08,True,ENTRY,138
V00043425,GRTG0ICNT,FAC104,2025-03-22 18:22:19,SAT,18:22:19,False,REENT,166
V00043426,LSST75Z0P,FAC101,2025-03-22 18:22:56,SAT,18:22:56,False,EXIT,171
V00043427,K4BFH1ZI3,FAC101,2025-03-22 18:23:25,SAT,18:23:25,True,ENTRY,128
V00043428,WT9LOOOR0,FAC101,2025-03-22 18:23:30,SAT,18:23:30,True,EXIT,121
V00043429,QLOTA95F1,FAC104,2025-03-22 18:24:10,SAT,18:24:10,True,EXIT,110
V00043430,UR0OX9VU4,FAC101,2025-03-22 18:24:49,SAT,18:24:49,False,REENT,179
V00043431,KYU4DHW7O,FAC101,2025-03-22 18:25:01,SAT,18:25:01,False,ENTRY,163
V00043432,UPFL6AZIC,FAC101,2025-03-22 18:25:43,SAT,18:25:43,True,ENTRY,148
V00043433,ZZCC2QC52,FAC104,2025-03-22 18:26:22,SAT,18:26:22,True,REENT,129
V00043434,QDK8NDLCD,FAC101,2025-03-22 18:26:27,SAT,18:26:27,True,EXIT,141
V00043435,KJBZ8LO0R,FAC102,2025-03-22 18:26:42,SAT,18:26:42,False,REENT,181
V00043436,PULCYWM2W,FAC101,2025-03-22 18:27:19,SAT,18:27:19,False,REENT,188
V00043437,M37P2RB6G,FAC101,2025-03-22 18:27:51,SAT,18:27:51,True,EXIT,163
V00043438,CMVANZWPE,FAC101,2025-03-22 18:28:45,SAT,18:28:45,True,EXIT,123
V00043439,RQ40HWRWG,FAC103,2025-03-22 18:29:02,SAT,18:29:02,True,ENTRY,139
V00043440,ITOE6ZMCG,FAC101,2025-03-22 18:29:27,SAT,18:29:27,True,ENTRY,150
V00043441,Z0TVZBNPP,FAC101,2025-03-22 18:30:13,SAT,18:30:13,True,EXIT,119
V00043442,PJHOR4H1I,FAC101,2025-03-22 18:30:41,SAT,18:30:41,True,EXIT,175
V00043443,HD9JA6VY2,FAC104,2025-03-22 18:31:09,SAT,18:31:09,False,ENTRY,100
V00043444,C12FHBGWA,FAC104,2025-03-22 18:31:30,SAT,18:31:30,True,REENT,165
V00043445,AGWN77A77,FAC101,2025-03-22 18:31:55,SAT,18:31:55,False,EXIT,157
V00043446,OQ00BWJOM,FAC101,2025-03-22 18:32:23,SAT,18:32:23,False,ENTRY,188
V00043447,GXB8A82FA,FAC102,2025-03-22 18:32:46,SAT,18:32:46,False,EXIT,120
V00043448,WCII8V3QX,FAC101,2025-03-22 18:32:51,SAT,18:32:51,True,REENT,158
V00043449,K0FKIXMSX,FAC101,2025-03-22 18:33:21,SAT,18:33:21,True,EXIT,168
V00043450,TPZI9PSA8,FAC101,2025-03-22 18:33:27,SAT,18:33:27,True,REENT,159
V00043451,QWD7RC8MT,FAC101,2025-03-22 18:33:47,SAT,18:33:47,True,EXIT,131
V00043452,G03A2HH5X,FAC101,2025-03-22 18:34:43,SAT,18:34:43,True,EXIT,142
V00043453,HP8CVLMSK,FAC103,2025-03-22 18:35:25,SAT,18:35:25,False,REENT,163
V00043454,VZK9P093W,FAC101,2025-03-22 18:35:45,SAT,18:35:45,True,ENTRY,101
V00043455,LA3TJKTK8,FAC101,2025-03-22 18:36:18,SAT,18:36:18,False,REENT,130
V00043456,ZYW54VT72,FAC103,2025-03-22 18:36:54,SAT,18:36:54,True,ENTRY,103
V00043457,OPLHCW82Z,FAC101,2025-03-22 18:36:59,SAT,18:36:59,False,ENTRY,136
V00043458,TSXA8L31X,FAC101,2025-03-22 18:37:22,SAT,18:37:22,True,EXIT,113
V00043459,DGFN0QET6,FAC103,2025-03-22 18:37:55,SAT,18:37:55,True,ENTRY,134
V00043460,TQUQISX4E,FAC101,2025-03-22 18:38:42,SAT,18:38:42,False,EXIT,153
V00043461,VN3WNW4SK,FAC101,2025-03-22 18:39:28,SAT,18:39:28,False,EXIT,112
V00043462,JYQXFH2X1,FAC104,2025-03-22 18:40:13,SAT,18:40:13,False,REENT,143
V00043463,RVYJZ17PT,FAC101,2025-03-22 18:40:18,SAT,18:40:18,True,REENT,154
V00043464,I884B7347,FAC101,2025-03-22 18:41:14,SAT,18:41:14,False,REENT,143
V00043465,WLFBG6DS8,FAC101,2025-03-22 18:41:36,SAT,18:41:36,True,REENT,133
V00043466,Z5P5YDC88,FAC101,2025-03-22 18:41:43,SAT,18:41:43,True,REENT,142
V00043467,YS6LKNFJC,FAC101,2025-03-22 18:42:22,SAT,18:42:22,False,ENTRY,183
V00043468,TDE7T25OZ,FAC101,2025-03-22 18:42:27,SAT,18:42:27,True,ENTRY,124
V00043469,NYIFC8SER,FAC101,2025-03-22 18:42:55,SAT,18:42:55,False,REENT,123
V00043470,FOBCNKLG4,FAC101,2025-03-22 18:43:20,SAT,18:43:20,True,REENT,115
V00043471,L56EES5M0,FAC101,2025-03-22 18:44:06,SAT,18:44:06,False,ENTRY,106
V00043472,EPZ2P5GEE,FAC101,2025-03-22 18:44:29,SAT,18:44:29,False,REENT,119
V00043473,I884B7347,FAC101,2025-03-22 18:45:08,SAT,18:45:08,False,ENTRY,137
V00043474,FT4DXG5NL,FAC101,2025-03-22 18:46:00,SAT,18:46:00,False,REENT,143
V00043475,CTAFEAFLI,FAC103,2025-03-22 18:46:31,SAT,18:46:31,False,REENT,179
V00043476,NAE2RNQE1,FAC101,2025-03-22 18:46:42,SAT,18:46:42,False,REENT,155
V00043477,TYWUEWO5T,FAC101,2025-03-22 18:47:29,SAT,18:47:29,False,EXIT,167
V00043478,J8V6KS6W4,FAC101,2025-03-22 18:48:16,SAT,18:48:16,False,ENTRY,170
V00043479,B8452B5ON,FAC103,2025-03-22 18:48:56,SAT,18:48:56,False,ENTRY,123
V00043480,VQ3DY2CS6,FAC102,2025-03-22 18:49:23,SAT,18:49:23,True,REENT,137
V00043481,G9PNTUPWO,FAC102,2025-03-22 18:49:50,SAT,18:49:50,True,EXIT,114
V00043482,GRTG0ICNT,FAC101,2025-03-22 18:50:10,SAT,18:50:10,True,REENT,104
V00043483,ROXGHXEPL,FAC101,2025-03-22 18:51:03,SAT,18:51:03,True,REENT,104
V00043484,ZL2JDTWIJ,FAC101,2025-03-22 18:51:36,SAT,18:51:36,True,EXIT,166
V00043485,D3MOEJCB1,FAC103,2025-03-22 18:52:07,SAT,18:52:07,True,ENTRY,150
V00043486,XFOKE9IW4,FAC101,2025-03-22 18:52:24,SAT,18:52:24,False,EXIT,158
V00043487,YURM7D8UZ,FAC101,2025-03-22 18:52:53,SAT,18:52:53,False,REENT,126
V00043488,YR88UPDZ4,FAC101,2025-03-22 18:53:32,SAT,18:53:32,False,REENT,150
V00043489,WH1I8NFU1,FAC101,2025-03-22 18:53:49,SAT,18:53:49,False,EXIT,158
V00043490,YGLPCXVPL,FAC101,2025-03-22 18:54:36,SAT,18:54:36,False,REENT,105
V00043491,GGM9OLH3D,FAC101,2025-03-22 18:54:50,SAT,18:54:50,False,EXIT,157
V00043492,JF8X61O2Y,FAC101,2025-03-22 18:55:19,SAT,18:55:19,True,EXIT,164
V00043493,C99264OTX,FAC103,2025-03-22 18:55:55,SAT,18:55:55,False,ENTRY,143
V00043494,IVKJVU684,FAC101,2025-03-22 18:56:30,SAT,18:56:30,True,EXIT,125
V00043495,JFW7OL7CA,FAC101,2025-03-22 18:57:14,SAT,18:57:14,True,EXIT,104
V00043496,JTQQI4O77,FAC101,2025-03-22 18:57:54,SAT,18:57:54,True,REENT,157
V00043497,A78D4GLSC,FAC101,2025-03-22 18:57:59,SAT,18:57:59,False,REENT,142
V00043498,YZX090CXJ,FAC101,2025-03-22 18:58:42,SAT,18:58:42,True,REENT,102
V00043499,SP9LC9V0N,FAC101,2025-03-22 18:59:12,SAT,18:59:12,True,EXIT,173
V00043500,WRDW9HRZQ,FAC101,2025-03-22 18:59:17,SAT,18:59:17,True,ENTRY,176
V00043501,OF3HFBBBU,FAC103,2025-03-22 18:59:30,SAT,18:59:30,False,ENTRY,114
V00043502,CUWB4A4LK,FAC104,2025-03-22 18:59:48,SAT,18:59:48,True,ENTRY,181
V00043503,WRDW9HRZQ,FAC101,2025-03-22 19:00:09,SAT,19:00:09,True,EXIT,14
V00043504,WWQL7UV1R,FAC101,2025-03-22 19:05:05,SAT,19:05:05,True,ENTRY,26
V00043505,BDZLPNFKQ,FAC101,2025-03-22 19:06:05,SAT,19:06:05,True,REENT,76
V00043506,GNXY49V3P,FAC101,2025-03-22 19:07:58,SAT,19:07:58,True,ENTRY,51
V00043507,OC30WJEHV,FAC101,2025-03-22 19:10:07,SAT,19:10:07,True,REENT,13
V00043508,G0G5OIXLS,FAC101,2025-03-22 19:14:38,SAT,19:14:38,True,ENTRY,77
V00043509,VUGV8FQG8,FAC101,2025-03-22 19:19:16,SAT,19:19:16,False,EXIT,63
V00043510,IKMS16IH9,FAC101,2025-03-22 19:19:32,SAT,19:19:32,False,ENTRY,36
V00043511,TKE9IFJJ6,FAC101,2025-03-22 19:21:55,SAT,19:21:55,True,EXIT,17
V00043512,DDQ8J3GFW,FAC101,2025-03-22 19:25:07,SAT,19:25:07,True,EXIT,55
V00043513,CMUMYZDR2,FAC101,2025-03-22 19:31:05,SAT,19:31:05,False,EXIT,32
V00043514,YYA9F8DNZ,FAC101,2025-03-22 19:35:53,SAT,19:35:53,True,ENTRY,62
V00043515,TW4OJ5SAS,FAC101,2025-03-22 19:38:41,SAT,19:38:41,False,EXIT,39
V00043516,JII8FHX0V,FAC101,2025-03-22 19:42:26,SAT,19:42:26,False,REENT,11
V00043517,BIGUA0DIJ,FAC101,2025-03-22 19:48:21,SAT,19:48:21,True,ENTRY,37
V00043518,A79BAXK57,FAC101,2025-03-22 19:54:08,SAT,19:54:08,True,EXIT,17
V00043519,LYJE9O2VC,FAC101,2025-03-22 19:56:04,SAT,19:56:04,False,EXIT,44
V00043520,YV9UYSF44,FAC101,2025-03-22 19:58:47,SAT,19:58:47,True,REENT,43
V00043521,DAL6HNK0W,FAC101,2025-03-22 20:00:57,SAT,20:00:57,True,EXIT,46
V00043522,JNV7IF4KB,FAC103,2025-03-22 20:05:19,SAT,20:05:19,False,ENTRY,54
V00043523,L3HILR4V8,FAC101,2025-03-22 20:11:08,SAT,20:11:08,False,ENTRY,38
V00043524,S724649LU,FAC104,2025-03-22 20:15:51,SAT,20:15:51,False,REENT,78
V00043525,TDKYUOTXH,FAC101,2025-03-22 20:21:16,SAT,20:21:16,False,ENTRY,59
V00043526,GGOSE2CJ1,FAC101,2025-03-22 20:26:36,SAT,20:26:36,True,REENT,68
V00043527,ROJVT4WAH,FAC101,2025-03-22 20:30:51,SAT,20:30:51,True,ENTRY,46
V00043528,CPVVA7XUP,FAC101,2025-03-22 20:35:57,SAT,20:35:57,True,EXIT,37
V00043529,JUG7VCI28,FAC101,2025-03-22 20:37:17,SAT,20:37:17,True,ENTRY,70
V00043530,WW83W3UTU,FAC101,2025-03-22 20:46:48,SAT,20:46:48,False,ENTRY,76
V00043531,A52DLWPMR,FAC101,2025-03-22 20:52:18,SAT,20:52:18,True,REENT,54
V00043532,TVOESDBKE,FAC104,2025-03-22 20:59:31,SAT,20:59:31,True,ENTRY,57
V00043533,U2IEARV2M,FAC101,2025-03-22 21:05:15,SAT,21:05:15,False,REENT,79
V00043534,ZE56356DC,FAC101,2025-03-22 21:12:52,SAT,21:12:52,True,ENTRY,54
V00043535,OJZNY88OS,FAC101,2025-03-22 21:22:58,SAT,21:22:58,True,EXIT,40
V00043536,O016FB74Z,FAC103,2025-03-22 21:33:00,SAT,21:33:00,True,ENTRY,76
V00043537,L96BOSP1H,FAC101,2025-03-22 21:41:29,SAT,21:41:29,True,REENT,17
V00043538,GQ46NWNVC,FAC101,2025-03-22 21:51:40,SAT,21:51:40,False,ENTRY,13
V00043539,E0FPF2X6A,FAC101,2025-03-22 21:54:31,SAT,21:54:31,True,EXIT,39
V00043540,F92V7C6VU,FAC101,2025-03-22 22:00:02,SAT,22:00:02,True,ENTRY,26
V00043541,AHPPJNRHN,FAC101,2025-03-22 22:07:59,SAT,22:07:59,False,EXIT,18
V00043542,VKU5W9ZSA,FAC101,2025-03-22 22:13:09,SAT,22:13:09,True,ENTRY,28
V00043543,WAIPIDJB7,FAC101,2025-03-22 22:25:34,SAT,22:25:34,False,EXIT,78
V00043544,JH2MG3BA6,FAC101,2025-03-22 22:30:48,SAT,22:30:48,True,ENTRY,54
V00043545,O5MSUUHTO,FAC101,2025-03-22 22:38:06,SAT,22:38:06,False,EXIT,77
V00043546,PG8EK2TRX,FAC101,2025-03-22 22:41:55,SAT,22:41:55,False,EXIT,65
V00043547,IBUA44737,FAC104,2025-03-22 22:44:37,SAT,22:44:37,True,REENT,38
V00043548,EKSORUU43,FAC101,2025-03-22 22:52:44,SAT,22:52:44,True,REENT,62
V00043549,I84AAUYGL,FAC101,2025-12-04 06:00:00,THU,06:00:00,False,EXIT,73
V00043550,J7X584KC2,FAC101,2025-12-04 06:08:03,THU,06:08:03,False,ENTRY,11
V00043551,U9WG4HKSW,FAC101,2025-12-04 06:14:37,THU,06:14:37,False,ENTRY,11
V00043552,QPP5TNH9B,FAC101,2025-12-04 06:25:44,THU,06:25:44,True,REENT,47
V00043553,APF1CCMWH,FAC101,2025-12-04 06:34:03,THU,06:34:03,True,REENT,55
V00043554,BVL607QK0,FAC101,2025-12-04 06:48:44,THU,06:48:44,False,ENTRY,34
V00043555,N9SWXDL7L,FAC101,2025-12-04 06:51:41,THU,06:51:41,False,ENTRY,34
V00043556,TW6IBTRT7,FAC101,2025-12-04 07:12:01,THU,07:12:01,False,EXIT,70
V00043557,JF325TZNL,FAC101,2025-12-04 07:16:42,THU,07:16:42,True,REENT,72
V00043558,NE21NLW8H,FAC101,2025-12-04 07:24:33,THU,07:24:33,False,EXIT,50
V00043559,KYMYWE7CN,FAC101,2025-12-04 07:28:00,THU,07:28:00,True,EXIT,10
V00043560,ZPOLM52XD,FAC101,2025-12-04 07:35:19,THU,07:35:19,False,REENT,58
V00043561,PB1XV6B70,FAC101,2025-12-04 07:46:58,THU,07:46:58,True,ENTRY,43
V00043562,Q324UU6IB,FAC101,2025-12-04 07:53:08,THU,07:53:08,False,REENT,32
V00043563,I01L64161,FAC102,2025-12-04 08:00:07,THU,08:00:07,True,ENTRY,45
